order_id,order_date,product_id,product_name,variant,category,supplier,sales_channel,region,payment_method,quantity,unit_price,discount_pct,gross_sales,net_sales,cost,profit,month,week,margin_pct
ORD-502609,2025-06-07,SKU-1042,Face Cleanser,Premium,Beauty,Peak Imports,Marketplace,Jakarta,Card,2,31.12,0.05,62.24,59.13,50.32,8.81,2025-06,2025-06-02/2025-06-08,0.14899374260104853
ORD-502610,2025-04-12,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Online,Bandung,E-Wallet,1,66.9,0.1,66.9,60.21,46.06,14.15,2025-04,2025-04-07/2025-04-13,0.23501079554891213
ORD-502611,2025-08-08,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Marketplace,Bandung,Bank Transfer,1,84.19,0.0,84.19,84.19,57.93,26.26,2025-08,2025-08-04/2025-08-10,0.31191352892267493
ORD-502612,2025-02-18,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Online,Yogyakarta,E-Wallet,1,30.37,0.0,30.37,30.37,19.3,11.07,2025-02,2025-02-17/2025-02-23,0.3645044451761607
ORD-502613,2025-04-12,SKU-1048,Hair Dryer,Premium,Beauty,Urban Source Ltd.,Online,Surabaya,E-Wallet,1,35.46,0.0,35.46,35.46,19.77,15.69,2025-04,2025-04-07/2025-04-13,0.44247038917089676
ORD-502614,2025-04-01,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Marketplace,Makassar,Bank Transfer,2,61.43,0.1,122.86,110.57,67.4,43.17,2025-04,2025-03-31/2025-04-06,0.39043140092249257
ORD-502615,2025-03-23,SKU-1028,Storage Box,Standard,Home & Kitchen,Nova Supply Co.,Retail Store,Jakarta,E-Wallet,2,55.89,0.05,111.78,106.19,66.18,40.01,2025-03,2025-03-17/2025-03-23,0.37677747433844994
ORD-502616,2025-07-27,SKU-1055,Resistance Bands,Premium,Sports,Aster Distribution,Retail Store,Makassar,Cash,1,26.5,0.1,26.5,23.85,21.45,2.4,2025-07,2025-07-21/2025-07-27,0.10062893081761005
ORD-502617,2025-11-05,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Jakarta,Bank Transfer,2,33.1,0.0,66.2,66.2,36.62,29.58,2025-11,2025-11-03/2025-11-09,0.4468277945619335
ORD-502618,2025-03-07,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Surabaya,E-Wallet,1,37.19,0.15,37.19,31.61,21.86,9.75,2025-03,2025-03-03/2025-03-09,0.3084466940841506
ORD-502619,2025-01-23,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Online,Medan,Card,1,66.9,0.1,66.9,60.21,46.06,14.15,2025-01,2025-01-20/2025-01-26,0.23501079554891213
ORD-502620,2025-06-16,SKU-1012,USB-C Hub,Pro,Electronics,Nova Supply Co.,Online,Surabaya,Card,2,66.9,0.05,133.8,127.11,92.12,34.99,2025-06,2025-06-16/2025-06-22,0.2752733852568641
ORD-502621,2025-05-07,SKU-1030,Storage Box,Pro,Home & Kitchen,Urban Source Ltd.,Online,Jakarta,E-Wallet,2,61.88,0.1,123.76,111.38,95.9,15.48,2025-05,2025-05-05/2025-05-11,0.13898365954390376
ORD-502622,2025-01-18,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Marketplace,Surabaya,Cash,1,23.78,0.1,23.78,21.4,18.47,2.93,2025-01,2025-01-13/2025-01-19,0.1369158878504673
ORD-502623,2025-06-25,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Wholesale,Yogyakarta,E-Wallet,1,36.9,0.0,36.9,36.9,23.06,13.84,2025-06,2025-06-23/2025-06-29,0.3750677506775068
ORD-502624,2025-07-05,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Marketplace,Semarang,E-Wallet,1,59.17,0.15,59.17,50.29,44.96,5.33,2025-07,2025-06-30/2025-07-06,0.10598528534499901
ORD-502625,2025-09-10,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Jakarta,Cash,2,120.75,0.0,241.5,241.5,184.86,56.64,2025-09,2025-09-08/2025-09-14,0.23453416149068324
ORD-502626,2025-03-29,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Medan,Card,1,120.75,0.05,120.75,114.71,92.43,22.28,2025-03,2025-03-24/2025-03-30,0.19422892511550868
ORD-502627,2025-03-21,SKU-1018,Air Fryer,Pro,Home & Kitchen,Peak Imports,Online,Jakarta,Cash,3,12.8,0.0,38.4,38.4,23.04,15.36,2025-03,2025-03-17/2025-03-23,0.4
ORD-502628,2025-05-18,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Surabaya,E-Wallet,1,33.1,0.0,33.1,33.1,18.31,14.79,2025-05,2025-05-12/2025-05-18,0.4468277945619335
ORD-502629,2025-03-04,SKU-1034,Gel Pen Set,Premium,Office,Aster Distribution,Marketplace,Semarang,E-Wallet,1,211.77,0.1,211.77,190.59,119.78,70.81,2025-03,2025-03-03/2025-03-09,0.37153051051996433
ORD-502630,2025-07-21,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Retail Store,Makassar,Card,1,23.78,0.0,23.78,23.78,18.47,5.31,2025-07,2025-07-21/2025-07-27,0.22329688814129517
ORD-502631,2025-05-14,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Online,Yogyakarta,E-Wallet,1,158.85,0.15,158.85,135.02,110.27,24.75,2025-05,2025-05-12/2025-05-18,0.183306176862687
ORD-502632,2025-07-14,SKU-1005,Wireless Earbuds,Premium,Electronics,Aster Distribution,Marketplace,Semarang,E-Wallet,1,102.99,0.05,102.99,97.84,60.73,37.11,2025-07,2025-07-14/2025-07-20,0.3792927228127555
ORD-502633,2025-06-22,SKU-1020,Electric Kettle,Premium,Home & Kitchen,Peak Imports,Online,Surabaya,Bank Transfer,2,73.42,0.15,146.84,124.81,114.66,10.15,2025-06,2025-06-16/2025-06-22,0.08132361189007291
ORD-502634,2025-04-04,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Online,Medan,Cash,1,23.78,0.0,23.78,23.78,18.47,5.31,2025-04,2025-03-31/2025-04-06,0.22329688814129517
ORD-502635,2025-05-21,SKU-1042,Face Cleanser,Premium,Beauty,Peak Imports,Retail Store,Jakarta,Bank Transfer,3,31.12,0.05,93.36,88.69,75.48,13.21,2025-05,2025-05-19/2025-05-25,0.14894576615176458
ORD-502636,2025-12-28,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Marketplace,Yogyakarta,E-Wallet,1,158.85,0.2,158.85,127.08,110.27,16.81,2025-12,2025-12-22/2025-12-28,0.13227887944601824
ORD-502637,2025-05-08,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Marketplace,Yogyakarta,E-Wallet,1,120.75,0.05,120.75,114.71,92.43,22.28,2025-05,2025-05-05/2025-05-11,0.19422892511550868
ORD-502638,2025-04-12,SKU-1037,Desk Organizer,Standard,Office,Nova Supply Co.,Online,Surabaya,Bank Transfer,1,24.82,0.0,24.82,24.82,14.08,10.74,2025-04,2025-04-07/2025-04-13,0.43271555197421435
ORD-502639,2025-06-03,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Online,Bandung,Cash,1,30.37,0.15,30.37,25.81,19.3,6.51,2025-06,2025-06-02/2025-06-08,0.2522278186749322
ORD-502640,2025-06-21,SKU-1022,Blender,Standard,Home & Kitchen,Peak Imports,Marketplace,Bandung,Card,1,94.62,0.1,94.62,85.16,60.77,24.39,2025-06,2025-06-16/2025-06-22,0.2864020666979803
ORD-502641,2025-10-13,SKU-1038,Desk Organizer,Premium,Office,Urban Source Ltd.,Online,Yogyakarta,Bank Transfer,1,47.71,0.1,47.71,42.94,35.03,7.91,2025-10,2025-10-13/2025-10-19,0.1842105263157895
ORD-502642,2025-12-16,SKU-1060,Running Belt,Standard,Sports,Nova Supply Co.,Online,Medan,Bank Transfer,2,84.42,0.1,168.84,151.96,96.3,55.66,2025-12,2025-12-15/2025-12-21,0.36628060015793623
ORD-502643,2025-07-29,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Online,Jakarta,Bank Transfer,2,88.16,0.1,176.32,158.69,106.04,52.65,2025-07,2025-07-28/2025-08-03,0.33177894007183817
ORD-502644,2025-08-19,SKU-1007,Power Bank,Standard,Electronics,Nova Supply Co.,Retail Store,Bandung,Card,2,127.25,0.0,254.5,254.5,163.68,90.82,2025-08,2025-08-18/2025-08-24,0.35685658153241645
ORD-502645,2025-12-17,SKU-1028,Storage Box,Standard,Home & Kitchen,Nova Supply Co.,Wholesale,Yogyakarta,Card,1,55.89,0.1,55.89,50.3,33.09,17.21,2025-12,2025-12-15/2025-12-21,0.3421471172962227
ORD-502646,2025-10-17,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Online,Semarang,E-Wallet,1,30.37,0.15,30.37,25.81,19.3,6.51,2025-10,2025-10-13/2025-10-19,0.2522278186749322
ORD-502647,2025-09-24,SKU-1015,Mechanical Keyboard,Pro,Electronics,Aster Distribution,Marketplace,Makassar,Card,1,110.43,0.1,110.43,99.39,80.89,18.5,2025-09,2025-09-22/2025-09-28,0.18613542609920514
ORD-502648,2025-08-02,SKU-1047,Hair Dryer,Standard,Beauty,Nova Supply Co.,Online,Semarang,Card,3,52.4,0.05,157.2,149.34,125.25,24.09,2025-08,2025-07-28/2025-08-03,0.16130976295701085
ORD-502649,2025-03-26,SKU-1001,Bluetooth Speaker,Standard,Electronics,Nova Supply Co.,Online,Yogyakarta,E-Wallet,2,120.16,0.05,240.32,228.3,167.54,60.76,2025-03,2025-03-24/2025-03-30,0.26614104248795445
ORD-502650,2025-02-05,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Retail Store,Jakarta,Card,1,61.43,0.0,61.43,61.43,33.7,27.73,2025-02,2025-02-03/2025-02-09,0.45140810678821425
ORD-502651,2025-08-09,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Makassar,Card,1,33.1,0.0,33.1,33.1,18.31,14.79,2025-08,2025-08-04/2025-08-10,0.4468277945619335
ORD-502652,2025-04-13,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Retail Store,Bandung,E-Wallet,1,42.39,0.1,42.39,38.15,31.28,6.87,2025-04,2025-04-07/2025-04-13,0.1800786369593709
ORD-502653,2025-05-09,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Marketplace,Yogyakarta,Card,1,106.42,0.0,106.42,106.42,74.24,32.18,2025-05,2025-05-05/2025-05-11,0.3023867694042473
ORD-502654,2025-02-07,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Bandung,Card,1,76.7,0.2,76.7,61.36,43.71,17.65,2025-02,2025-02-03/2025-02-09,0.28764667535853977
ORD-502655,2025-08-04,SKU-1043,Sunscreen,Standard,Beauty,Brightline Wholesale,Online,Medan,E-Wallet,1,26.13,0.05,26.13,24.82,20.37,4.45,2025-08,2025-08-04/2025-08-10,0.17929089443996776
ORD-502656,2025-04-29,SKU-1043,Sunscreen,Standard,Beauty,Brightline Wholesale,Marketplace,Jakarta,Card,1,26.13,0.15,26.13,22.21,20.37,1.84,2025-04,2025-04-28/2025-05-04,0.08284556506078343
ORD-502657,2025-10-16,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Retail Store,Jakarta,E-Wallet,1,64.8,0.0,64.8,64.8,35.52,29.28,2025-10,2025-10-13/2025-10-19,0.4518518518518519
ORD-502658,2025-04-11,SKU-1005,Wireless Earbuds,Premium,Electronics,Aster Distribution,Wholesale,Jakarta,E-Wallet,1,102.99,0.0,102.99,102.99,60.73,42.26,2025-04,2025-04-07/2025-04-13,0.4103311001068065
ORD-502659,2025-07-10,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Online,Medan,Cash,1,88.16,0.0,88.16,88.16,53.02,35.14,2025-07,2025-07-07/2025-07-13,0.3985934664246824
ORD-502660,2025-07-29,SKU-1027,Desk Lamp,Pro,Home & Kitchen,Brightline Wholesale,Retail Store,Yogyakarta,E-Wallet,2,72.16,0.0,144.32,144.32,86.66,57.66,2025-07,2025-07-28/2025-08-03,0.3995288248337029
ORD-502661,2025-02-18,SKU-1018,Air Fryer,Pro,Home & Kitchen,Peak Imports,Online,Surabaya,E-Wallet,1,12.8,0.15,12.8,10.88,7.68,3.2,2025-02,2025-02-17/2025-02-23,0.29411764705882354
ORD-502662,2025-02-23,SKU-1031,Notebook,Standard,Office,Brightline Wholesale,Retail Store,Yogyakarta,Bank Transfer,2,36.9,0.1,73.8,66.42,46.12,20.3,2025-02,2025-02-17/2025-02-23,0.30563083408611863
ORD-502663,2025-05-03,SKU-1034,Gel Pen Set,Premium,Office,Aster Distribution,Wholesale,Semarang,E-Wallet,1,211.77,0.1,211.77,190.59,119.78,70.81,2025-05,2025-04-28/2025-05-04,0.37153051051996433
ORD-502664,2025-10-02,SKU-1041,Face Cleanser,Standard,Beauty,Brightline Wholesale,Online,Bandung,E-Wallet,1,40.88,0.1,40.88,36.79,26.08,10.71,2025-10,2025-09-29/2025-10-05,0.29111171513998374
ORD-502665,2025-01-26,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Online,Surabaya,Bank Transfer,1,84.19,0.1,84.19,75.77,57.93,17.84,2025-01,2025-01-20/2025-01-26,0.2354493863006467
ORD-502666,2025-03-28,SKU-1040,Office Chair,Premium,Office,Brightline Wholesale,Marketplace,Yogyakarta,Card,1,159.4,0.0,159.4,159.4,111.42,47.98,2025-03,2025-03-24/2025-03-30,0.30100376411543284
ORD-502667,2025-10-23,SKU-1048,Hair Dryer,Premium,Beauty,Urban Source Ltd.,Marketplace,Yogyakarta,Card,1,35.46,0.0,35.46,35.46,19.77,15.69,2025-10,2025-10-20/2025-10-26,0.44247038917089676
ORD-502668,2025-04-05,SKU-1005,Wireless Earbuds,Premium,Electronics,Aster Distribution,Marketplace,Yogyakarta,E-Wallet,1,102.99,0.2,102.99,82.39,60.73,21.66,2025-04,2025-03-31/2025-04-06,0.26289598252215074
ORD-502669,2025-02-10,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Semarang,E-Wallet,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-02,2025-02-10/2025-02-16,0.4176208651399491
ORD-502670,2025-02-05,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Jakarta,Cash,1,76.7,0.0,76.7,76.7,43.71,32.99,2025-02,2025-02-03/2025-02-09,0.4301173402868318
ORD-502671,2025-08-23,SKU-1065,Dumbbell Set,Pro,Sports,Urban Source Ltd.,Wholesale,Yogyakarta,Card,1,18.33,0.15,18.33,15.58,10.76,4.82,2025-08,2025-08-18/2025-08-24,0.3093709884467266
ORD-502672,2025-11-11,SKU-1046,Moisturizer,Premium,Beauty,Peak Imports,Online,Jakarta,Bank Transfer,3,8.32,0.0,24.96,24.96,13.77,11.19,2025-11,2025-11-10/2025-11-16,0.44831730769230765
ORD-502673,2025-08-17,SKU-1005,Wireless Earbuds,Premium,Electronics,Aster Distribution,Online,Surabaya,E-Wallet,2,102.99,0.0,205.98,205.98,121.46,84.52,2025-08,2025-08-11/2025-08-17,0.4103311001068065
ORD-502674,2025-08-01,SKU-1020,Electric Kettle,Premium,Home & Kitchen,Peak Imports,Online,Medan,Card,3,73.42,0.0,220.26,220.26,171.99,48.27,2025-08,2025-07-28/2025-08-03,0.21915009534186872
ORD-502675,2025-07-31,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Yogyakarta,Cash,2,76.7,0.0,153.4,153.4,87.42,65.98,2025-07,2025-07-28/2025-08-03,0.4301173402868318
ORD-502676,2025-07-29,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Wholesale,Yogyakarta,Cash,1,59.17,0.1,59.17,53.25,44.96,8.29,2025-07,2025-07-28/2025-08-03,0.15568075117370891
ORD-502677,2025-07-22,SKU-1046,Moisturizer,Premium,Beauty,Peak Imports,Marketplace,Bandung,Card,1,8.32,0.0,8.32,8.32,4.59,3.73,2025-07,2025-07-21/2025-07-27,0.44831730769230765
ORD-502678,2025-07-26,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Online,Surabaya,E-Wallet,1,88.16,0.0,88.16,88.16,53.02,35.14,2025-07,2025-07-21/2025-07-27,0.3985934664246824
ORD-502679,2025-07-23,SKU-1042,Face Cleanser,Premium,Beauty,Peak Imports,Retail Store,Surabaya,Card,1,31.12,0.05,31.12,29.56,25.16,4.4,2025-07,2025-07-21/2025-07-27,0.14884979702300408
ORD-502680,2025-07-20,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Retail Store,Bandung,Bank Transfer,1,88.16,0.05,88.16,83.75,53.02,30.73,2025-07,2025-07-14/2025-07-20,0.3669253731343284
ORD-502681,2025-08-17,SKU-1048,Hair Dryer,Premium,Beauty,Urban Source Ltd.,Marketplace,Yogyakarta,Card,1,35.46,0.05,35.46,33.69,19.77,13.92,2025-08,2025-08-11/2025-08-17,0.41317898486197685
ORD-502682,2025-10-07,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Online,Jakarta,E-Wallet,2,88.16,0.1,176.32,158.69,106.04,52.65,2025-10,2025-10-06/2025-10-12,0.33177894007183817
ORD-502683,2025-08-30,SKU-1039,Office Chair,Standard,Office,Nova Supply Co.,Online,Jakarta,Bank Transfer,1,42.18,0.05,42.18,40.07,24.47,15.6,2025-08,2025-08-25/2025-08-31,0.38931869228849514
ORD-502684,2025-10-12,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Marketplace,Jakarta,E-Wallet,1,23.78,0.15,23.78,20.21,18.47,1.74,2025-10,2025-10-06/2025-10-12,0.08609599208312715
ORD-502685,2025-01-03,SKU-1037,Desk Organizer,Standard,Office,Nova Supply Co.,Marketplace,Jakarta,Cash,3,24.82,0.1,74.46,67.01,42.24,24.77,2025-01,2024-12-30/2025-01-05,0.3696463214445605
ORD-502686,2025-01-18,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Retail Store,Makassar,Card,1,64.8,0.0,64.8,64.8,35.52,29.28,2025-01,2025-01-13/2025-01-19,0.4518518518518519
ORD-502687,2025-04-18,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Online,Surabaya,Bank Transfer,1,76.7,0.1,76.7,69.03,43.71,25.32,2025-04,2025-04-14/2025-04-20,0.36679704476314645
ORD-502688,2025-12-05,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Online,Jakarta,E-Wallet,2,110.05,0.0,220.1,220.1,174.68,45.42,2025-12,2025-12-01/2025-12-07,0.20636074511585645
ORD-502689,2025-11-22,SKU-1017,Air Fryer,Premium,Home & Kitchen,Peak Imports,Marketplace,Jakarta,Bank Transfer,2,85.71,0.0,171.42,171.42,133.86,37.56,2025-11,2025-11-17/2025-11-23,0.21911095554777743
ORD-502690,2025-12-14,SKU-1038,Desk Organizer,Premium,Office,Urban Source Ltd.,Retail Store,Yogyakarta,Bank Transfer,1,47.71,0.15,47.71,40.55,35.03,5.52,2025-12,2025-12-08/2025-12-14,0.13612823674475955
ORD-502691,2025-12-15,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Marketplace,Semarang,E-Wallet,1,64.8,0.0,64.8,64.8,35.52,29.28,2025-12,2025-12-15/2025-12-21,0.4518518518518519
ORD-502692,2025-02-28,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Marketplace,Makassar,E-Wallet,1,106.42,0.15,106.42,90.46,74.24,16.22,2025-02,2025-02-24/2025-03-02,0.17930577050630112
ORD-502693,2025-08-23,SKU-1065,Dumbbell Set,Pro,Sports,Urban Source Ltd.,Marketplace,Medan,Bank Transfer,1,18.33,0.0,18.33,18.33,10.76,7.57,2025-08,2025-08-18/2025-08-24,0.4129841789416258
ORD-502694,2025-04-16,SKU-1011,USB-C Hub,Premium,Electronics,Urban Source Ltd.,Retail Store,Jakarta,Card,1,116.31,0.05,116.31,110.49,63.87,46.62,2025-04,2025-04-14/2025-04-20,0.42193863698072226
ORD-502695,2025-07-06,SKU-1002,Bluetooth Speaker,Premium,Electronics,Nova Supply Co.,Online,Jakarta,Bank Transfer,1,110.05,0.1,110.05,99.04,87.34,11.7,2025-07,2025-06-30/2025-07-06,0.11813408723747978
ORD-502696,2025-06-05,SKU-1008,Power Bank,Premium,Electronics,Peak Imports,Retail Store,Makassar,Card,1,64.8,0.15,64.8,55.08,35.52,19.56,2025-06,2025-06-02/2025-06-08,0.355119825708061
ORD-502697,2025-04-07,SKU-1005,Wireless Earbuds,Premium,Electronics,Aster Distribution,Online,Yogyakarta,Cash,2,102.99,0.05,205.98,195.68,121.46,74.22,2025-04,2025-04-07/2025-04-13,0.3792927228127555
ORD-502698,2025-08-19,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Jakarta,Card,1,33.1,0.0,33.1,33.1,18.31,14.79,2025-08,2025-08-18/2025-08-24,0.4468277945619335
ORD-502699,2025-02-16,SKU-1014,Mechanical Keyboard,Premium,Electronics,Nova Supply Co.,Marketplace,Yogyakarta,Cash,2,106.42,0.0,212.84,212.84,148.48,64.36,2025-02,2025-02-10/2025-02-16,0.3023867694042473
ORD-502700,2025-08-13,SKU-1059,Water Bottle,Pro,Sports,Brightline Wholesale,Online,Bandung,Bank Transfer,1,21.51,0.0,21.51,21.51,17.37,4.14,2025-08,2025-08-11/2025-08-17,0.1924686192468619
ORD-502701,2025-12-25,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Retail Store,Surabaya,E-Wallet,3,59.17,0.1,177.51,159.76,134.88,24.88,2025-12,2025-12-22/2025-12-28,0.1557336004006009
ORD-502702,2025-10-10,SKU-1006,Wireless Earbuds,Pro,Electronics,Aster Distribution,Online,Bandung,E-Wallet,2,48.0,0.0,96.0,96.0,63.82,32.18,2025-10,2025-10-06/2025-10-12,0.33520833333333333
ORD-502703,2025-06-18,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Marketplace,Jakarta,Cash,1,33.1,0.0,33.1,33.1,18.31,14.79,2025-06,2025-06-16/2025-06-22,0.4468277945619335
ORD-502704,2025-11-13,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Retail Store,Surabaya,E-Wallet,2,42.39,0.0,84.78,84.78,62.56,22.22,2025-11,2025-11-10/2025-11-16,0.2620901155933003
ORD-502705,2025-01-07,SKU-1035,Monitor Stand,Standard,Office,Brightline Wholesale,Marketplace,Jakarta,E-Wallet,1,61.43,0.05,61.43,58.36,33.7,24.66,2025-01,2025-01-06/2025-01-12,0.42254969156956823
ORD-502706,2025-02-13,SKU-1021,Electric Kettle,Pro,Home & Kitchen,Aster Distribution,Retail Store,Semarang,E-Wallet,1,84.19,0.1,84.19,75.77,57.93,17.84,2025-02,2025-02-10/2025-02-16,0.2354493863006467
ORD-502707,2025-06-28,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Yogyakarta,Card,2,120.75,0.1,241.5,217.35,184.86,32.49,2025-06,2025-06-23/2025-06-29,0.1494824016563147
ORD-502708,2025-10-14,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Wholesale,Semarang,E-Wallet,1,88.16,0.05,88.16,83.75,53.02,30.73,2025-10,2025-10-13/2025-10-19,0.3669253731343284
ORD-502709,2025-03-16,SKU-1061,Running Belt,Premium,Sports,Aster Distribution,Retail Store,Surabaya,Bank Transfer,1,76.7,0.15,76.7,65.2,43.71,21.49,2025-03,2025-03-10/2025-03-16,0.329601226993865
ORD-502710,2025-04-15,SKU-1056,Resistance Bands,Pro,Sports,Nova Supply Co.,Online,Yogyakarta,E-Wallet,1,37.19,0.05,37.19,35.33,21.86,13.47,2025-04,2025-04-14/2025-04-20,0.38126238324370226
ORD-502711,2025-12-19,SKU-1010,USB-C Hub,Standard,Electronics,Peak Imports,Retail Store,Jakarta,Bank Transfer,1,23.78,0.0,23.78,23.78,18.47,5.31,2025-12,2025-12-15/2025-12-21,0.22329688814129517
ORD-502712,2025-07-23,SKU-1003,Bluetooth Speaker,Pro,Electronics,Brightline Wholesale,Retail Store,Semarang,Card,1,118.47,0.05,118.47,112.55,71.07,41.48,2025-07,2025-07-21/2025-07-27,0.3685473123056419
ORD-502713,2025-07-07,SKU-1028,Storage Box,Standard,Home & Kitchen,Nova Supply Co.,Retail Store,Jakarta,E-Wallet,2,55.89,0.2,111.78,89.42,66.18,23.24,2025-07,2025-07-07/2025-07-13,0.2598971147394319
ORD-502714,2025-07-21,SKU-1019,Electric Kettle,Standard,Home & Kitchen,Nova Supply Co.,Online,Yogyakarta,E-Wallet,1,88.16,0.1,88.16,79.34,53.02,26.32,2025-07,2025-07-21/2025-07-27,0.3317368288379128
ORD-502715,2025-10-30,SKU-1026,Desk Lamp,Premium,Home & Kitchen,Peak Imports,Retail Store,Yogyakarta,E-Wallet,1,42.39,0.1,42.39,38.15,31.28,6.87,2025-10,2025-10-27/2025-11-02,0.1800786369593709
ORD-502716,2025-05-08,SKU-1028,Storage Box,Standard,Home & Kitchen,Nova Supply Co.,Online,Semarang,Cash,1,55.89,0.05,55.89,53.1,33.09,20.01,2025-05,2025-05-05/2025-05-11,0.37683615819209043
ORD-502717,2025-03-20,SKU-1024,Blender,Pro,Home & Kitchen,Aster Distribution,Retail Store,Bandung,E-Wallet,1,59.17,0.0,59.17,59.17,44.96,14.21,2025-03,2025-03-17/2025-03-23,0.24015548419807337
ORD-502718,2025-04-06,SKU-1060,Running Belt,Standard,Sports,Nova Supply Co.,Online,Semarang,Card,1,84.42,0.0,84.42,84.42,48.15,36.27,2025-04,2025-03-31/2025-04-06,0.42963752665245203
ORD-502719,2025-05-18,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Retail Store,Bandung,Card,1,33.1,0.05,33.1,31.44,18.31,13.13,2025-05,2025-05-12/2025-05-18,0.4176208651399491
ORD-502720,2025-05-29,SKU-1053,Yoga Mat,Pro,Sports,Brightline Wholesale,Retail Store,Medan,Bank Transfer,1,30.37,0.1,30.37,27.33,19.3,8.03,2025-05,2025-05-26/2025-06-01,0.2938163190633004
ORD-502721,2025-11-18,SKU-1003,Bluetooth Speaker,Pro,Electronics,Brightline Wholesale,Retail Store,Semarang,E-Wallet,2,118.47,0.0,236.94,236.94,142.14,94.8,2025-11,2025-11-17/2025-11-23,0.40010129146619394
ORD-502722,2025-08-02,SKU-1057,Water Bottle,Standard,Sports,Nova Supply Co.,Online,Jakarta,Bank Transfer,1,33.1,0.0,33.1,33.1,18.31,14.79,2025-08,2025-07-28/2025-08-03,0.4468277945619335
ORD-502723,2025-11-14,SKU-1009,Power Bank,Pro,Electronics,Nova Supply Co.,Online,Jakarta,Card,3,120.75,0.0,362.25,362.25,277.29,84.96,2025-11,2025-11-10/2025-11-16,0.2345341614906832
ORD-502724,2025-09-02,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Retail Store,Makassar,Card,1,158.85,0.1,158.85,142.96,110.27,32.69,2025-09,2025-09-01/2025-09-07,0.22866536094012307
ORD-502725,2025-02-19,SKU-1036,Monitor Stand,Premium,Office,Nova Supply Co.,Marketplace,Medan,Bank Transfer,1,158.85,0.05,158.85,150.91,110.27,40.64,2025-02,2025-02-17/2025-02-23,0.26929958253263536
